datetime,latitude,longitude,temperature,wind_speed,wind_direction
2017-11-07 07:00:00,18.5,102.5,20.128076171875023,13.992583956241424,73.74296835033762
2017-11-07 07:00:00,18.5,103.0,20.728082275390648,15.948021967704086,80.67117224526231
2017-11-07 07:00:00,18.5,103.5,18.928094482421898,25.411875343679828,47.9474406917242
2017-11-07 07:00:00,18.5,104.0,19.228082275390648,46.84310355731386,54.86688103203702
2017-11-07 07:00:00,18.5,104.5,17.628076171875023,48.78164729126958,55.38169664340034
2017-11-07 07:00:00,18.5,105.0,14.228082275390648,29.326368619649045,36.02775138634466
2017-11-07 07:00:00,18.5,105.5,19.828088378906273,30.97794047199924,53.998163866510176
2017-11-07 07:00:00,18.0,97.5,17.328088378906273,26.64836583352198,66.9513298267556
2017-11-07 07:00:00,18.0,98.0,17.228082275390648,32.72997060723296,73.59242313912131
2017-11-07 07:00:00,18.0,98.5,16.728082275390648,25.61791914192513,61.292726221202486
2017-11-07 07:00:00,18.0,99.0,17.528070068359398,32.02669870375293,49.07160849310129
2017-11-07 07:00:00,18.0,99.5,17.928094482421898,26.383161373274703,53.89915007780339
2017-11-07 07:00:00,18.0,100.0,18.628076171875023,26.354629289013612,68.2891416243102
2017-11-07 07:00:00,18.0,100.5,19.628076171875023,25.98845257815979,68.82100523037538
2017-11-07 07:00:00,18.0,101.0,19.028070068359398,24.860464997436544,70.2979565511517
2017-11-07 07:00:00,18.0,101.5,19.328088378906273,19.8705183868768,62.62347440516045
2017-11-07 07:00:00,18.0,102.0,18.428094482421898,18.630748883126394,64.25293838918337
2017-11-07 07:00:00,18.0,102.5,20.828088378906273,28.91362714642738,72.77679206049854
2017-11-07 07:00:00,18.0,103.0,21.928094482421898,39.902029679579556,65.31985884863998
2017-11-07 07:00:00,18.0,103.5,20.628076171875023,35.30796603532134,60.442736680327144
2017-11-07 07:00:00,18.0,104.0,20.128076171875023,24.685440464559697,77.38045554964928
2017-11-07 07:00:00,18.0,104.5,19.228082275390648,36.580646315803776,63.09503744989968
2017-11-07 07:00:00,18.0,105.0,17.228082275390648,47.25860351094576,49.42794205282686
2017-11-07 07:00:00,18.0,105.5,13.928094482421898,41.8830796079844,33.97422233597889
2017-11-07 07:00:00,17.5,97.5,20.128076171875023,23.86476384418003,98.78019860209831
2017-11-07 07:00:00,17.5,98.0,19.128076171875023,33.7438873972711,92.88574927128604
2017-11-07 07:00:00,17.5,98.5,15.028070068359398,26.513029911115805,59.58824646630091
2017-11-07 07:00:00,17.5,99.0,17.728082275390648,29.51661897764098,68.17562762956298
2017-11-07 07:00:00,17.5,99.5,18.428094482421898,30.479269126585987,74.32054907953527
2017-11-07 07:00:00,17.5,100.0,20.328088378906273,25.302866002968436,77.10856745807912
2017-11-07 07:00:00,17.5,100.5,19.828088378906273,26.57755713045039,70.55165836467052
2017-11-07 07:00:00,17.5,101.0,17.928094482421898,27.791322007604197,69.93858483411303
2017-11-07 07:00:00,17.5,101.5,18.328088378906273,24.371454958765042,66.14296364690888
2017-11-07 07:00:00,17.5,102.0,19.828088378906273,29.68936366464478,63.51326084007974
2017-11-07 07:00:00,17.5,102.5,21.728082275390648,37.143533033848726,63.348537327268666
2017-11-07 07:00:00,17.5,103.0,21.428094482421898,33.40040413662019,55.776420434895265
2017-11-07 07:00:00,17.5,103.5,20.828088378906273,20.58536909781504,58.61303110180515
2017-11-07 07:00:00,17.5,104.0,20.728082275390648,25.55299088846792,65.54797524341083
2017-11-07 07:00:00,17.5,104.5,20.228082275390648,35.46961957198623,66.44062344594964
2017-11-07 07:00:00,17.5,105.0,18.928094482421898,48.960352981198405,57.74553885986121
2017-11-07 07:00:00,17.5,105.5,21.028070068359398,57.219407672999196,61.52456515244157
2017-11-07 07:00:00,17.0,97.5,20.328088378906273,31.91944822405875,100.01470294790188
2017-11-07 07:00:00,17.0,98.0,19.828088378906273,27.69257385388444,90.90795475628116
2017-11-07 07:00:00,17.0,98.5,19.028070068359398,42.68347716156236,82.00977666097135
2017-11-07 07:00:00,17.0,99.0,18.928094482421898,34.44099111668011,71.10502431681182
2017-11-07 07:00:00,17.0,99.5,19.528070068359398,28.326488298883906,69.94628665992106
2017-11-07 07:00:00,17.0,100.0,19.928094482421898,23.156667141161893,80.35138609238501
2017-11-07 07:00:00,17.0,100.5,20.128076171875023,24.02242026496994,78.60736743751889
2017-11-07 07:00:00,17.0,101.0,17.428094482421898,20.5968200607777,71.36585535321309
2017-11-07 07:00:00,17.0,101.5,18.228082275390648,29.040566464254184,67.10685457639477
2017-11-07 07:00:00,17.0,102.0,20.728082275390648,33.64246064464645,64.73802919997414
2017-11-07 07:00:00,17.0,102.5,21.028070068359398,31.10611803574051,63.48003860257908
2017-11-07 07:00:00,17.0,103.0,20.928094482421898,26.599080361799892,62.96747992699812
2017-11-07 07:00:00,17.0,103.5,20.728082275390648,28.37149888009247,65.50064147754374
2017-11-07 07:00:00,17.0,104.0,20.128076171875023,39.8275694136465,64.81363155934288
2017-11-07 07:00:00,17.0,104.5,20.428094482421898,47.741685548335944,67.7190635996994
2017-11-07 07:00:00,17.0,105.0,19.928094482421898,58.60570186834474,63.04964279625146
2017-11-07 07:00:00,17.0,105.5,19.928094482421898,64.25919119128426,64.05970105589158
2017-11-07 07:00:00,16.5,97.5,21.928094482421898,30.99746816891082,98.69648065095646
2017-11-07 07:00:00,16.5,98.0,20.728082275390648,32.715918658970864,95.12560403070059
2017-11-07 07:00:00,16.5,98.5,18.128076171875023,43.533529907414064,80.63331758722734
2017-11-07 07:00:00,16.5,99.0,16.128076171875023,30.253064563722425,63.20689051424323
2017-11-07 07:00:00,16.5,99.5,19.828088378906273,24.655248442491537,76.9357024380762
2017-11-07 07:00:00,16.5,100.0,19.628076171875023,22.878345209150165,85.05228634986506
2017-11-07 07:00:00,16.5,100.5,21.128076171875023,26.000010457675838,89.14233935616608
2017-11-07 07:00:00,16.5,101.0,18.228082275390648,25.34629376356081,64.43657189858745
2017-11-07 07:00:00,16.5,101.5,16.128076171875023,32.347316283400595,60.25426825687302
2017-11-07 07:00:00,16.5,102.0,20.928094482421898,39.439258178773294,74.00869437391401
2017-11-07 07:00:00,16.5,102.5,21.428094482421898,34.401579886668976,67.2324604690054
2017-11-07 07:00:00,16.5,103.0,21.728082275390648,37.32551989094276,68.57037965194701
2017-11-07 07:00:00,16.5,103.5,21.928094482421898,42.653108240814134,67.94921996507382
2017-11-07 07:00:00,16.5,104.0,21.228082275390648,50.835629571298846,70.9967607076444
2017-11-07 07:00:00,16.5,104.5,20.828088378906273,59.84470870258653,68.92331795664064
2017-11-07 07:00:00,16.5,105.0,21.428094482421898,60.08880036379648,68.60801820033697
2017-11-07 07:00:00,16.5,105.5,21.628076171875023,61.857024555731215,72.21578066509353
2017-11-07 07:00:00,16.0,97.5,29.228082275390648,28.767373056364267,107.49228274650888
2017-11-07 07:00:00,16.0,98.0,21.028070068359398,29.38600527679542,102.7528074379284
2017-11-07 07:00:00,16.0,98.5,19.028070068359398,26.051658555919463,86.29117106977846
2017-11-07 07:00:00,16.0,99.0,15.528070068359398,27.731300721520125,69.41732005456467
2017-11-07 07:00:00,16.0,99.5,19.928094482421898,29.637347858496753,79.37374372289759
2017-11-07 07:00:00,16.0,100.0,19.828088378906273,31.66690984553904,84.2053850024978
2017-11-07 07:00:00,16.0,100.5,20.428094482421898,36.674843770750336,83.47253056224761
2017-11-07 07:00:00,16.0,101.0,21.328088378906273,42.25665568200463,83.8961611349684
2017-11-07 07:00:00,16.0,101.5,20.428094482421898,47.310248021404355,83.27871107869332
2017-11-07 07:00:00,16.0,102.0,19.628076171875023,46.9237579030897,69.53110930387649
2017-11-07 07:00:00,16.0,102.5,21.928094482421898,50.37976036429425,74.5923020797611
2017-11-07 07:00:00,16.0,103.0,21.628076171875023,52.245097591638796,71.36167314067502
2017-11-07 07:00:00,16.0,103.5,21.428094482421898,57.44823514705926,70.38085987692263
2017-11-07 07:00:00,16.0,104.0,21.528070068359398,58.80531726126575,70.96285662382836
2017-11-07 07:00:00,16.0,104.5,21.028070068359398,54.042022577408055,73.87954534651419
2017-11-07 07:00:00,16.0,105.0,20.828088378906273,55.0230935420227,76.65384468252982
2017-11-07 07:00:00,16.0,105.5,22.128076171875023,56.09937559065138,74.2950528406188
2017-11-07 07:00:00,15.5,97.5,29.228082275390648,29.061026904289115,109.02810134726488
2017-11-07 07:00:00,15.5,98.0,19.728082275390648,37.498835702183825,103.89771485414549
2017-11-07 07:00:00,15.5,98.5,19.128076171875023,45.87856132608428,95.6826463092804
2017-11-07 07:00:00,15.5,99.0,16.628076171875023,43.96831818527685,79.0588968132714
2017-11-07 07:00:00,15.5,99.5,20.028070068359398,38.586554231242225,77.67405477741316
2017-11-07 07:00:00,15.5,100.0,20.028070068359398,41.15250877971693,79.27090589172683
2017-11-07 07:00:00,15.5,100.5,20.628076171875023,46.21163385029223,81.99278395737781
2017-11-07 07:00:00,15.5,101.0,21.528070068359398,52.049522297195004,84.09238940637965
2017-11-07 07:00:00,15.5,101.5,20.528070068359398,56.12798855647304,80.37019723975239
2017-11-07 07:00:00,15.5,102.0,21.228082275390648,57.782076175487624,77.52148143769881
2017-11-07 07:00:00,15.5,102.5,21.828088378906273,59.46030565583494,74.7007927562057
2017-11-07 07:00:00,15.5,103.0,21.628076171875023,59.53086360466546,71.71526800182689
2017-11-07 07:00:00,15.5,103.5,21.328088378906273,56.253895687855966,69.86856362320574
2017-11-07 07:00:00,15.5,104.0,21.428094482421898,47.31643169354925,71.18885015573981
2017-11-07 07:00:00,15.5,104.5,22.028070068359398,37.74965211343932,76.38649803241827
2017-11-07 07:00:00,15.5,105.0,22.328088378906273,29.44155075828391,82.142045283691
2017-11-07 07:00:00,15.5,105.5,22.228082275390648,25.683000930695425,88.40877475321591
2017-11-07 07:00:00,15.0,97.5,29.128076171875023,22.289973170886118,116.90594472436787
2017-11-07 07:00:00,15.0,98.0,19.328088378906273,31.3067826169839,117.10241535770197
2017-11-07 07:00:00,15.0,98.5,20.728082275390648,32.4636206418617,110.59390357182552
2017-11-07 07:00:00,15.0,99.0,18.428094482421898,48.588409220753945,80.23952246832505
2017-11-07 07:00:00,15.0,99.5,19.528070068359398,42.612360350426506,74.77675840481312
2017-11-07 07:00:00,15.0,100.0,20.428094482421898,45.939697646452295,76.36557983664696
2017-11-07 07:00:00,15.0,100.5,20.828088378906273,47.1328058289962,78.10720863834042
2017-11-07 07:00:00,15.0,101.0,21.228082275390648,52.452080423098394,77.44128495315123
2017-11-07 07:00:00,15.0,101.5,19.628076171875023,61.42200848359415,75.4090873360012
2017-11-07 07:00:00,15.0,102.0,21.128076171875023,61.66219092488411,72.78913226613294
2017-11-07 07:00:00,15.0,102.5,21.028070068359398,58.113002780981304,68.91195798483807
2017-11-07 07:00:00,15.0,103.0,21.028070068359398,49.16169739743718,64.45799741416381
2017-11-07 07:00:00,15.0,103.5,21.028070068359398,36.15240402164457,62.29995932285132
2017-11-07 07:00:00,15.0,104.0,21.528070068359398,24.62060422782905,64.27874191173082
2017-11-07 07:00:00,15.0,104.5,22.528070068359398,16.22059083786488,69.904451794496
2017-11-07 07:00:00,15.0,105.0,22.628076171875023,11.908603422344946,82.7387178405654
2017-11-07 07:00:00,15.0,105.5,22.428094482421898,12.391800899468478,91.19679045059598
2017-11-07 07:00:00,14.5,97.5,28.928094482421898,16.218709809882725,108.93472111124223
2017-11-07 07:00:00,14.5,98.0,20.528070068359398,21.5315099477556,120.34802529399623
2017-11-07 07:00:00,14.5,98.5,17.828088378906273,47.275344821277805,89.44106029414765
2017-11-07 07:00:00,14.5,99.0,21.628076171875023,42.026742468943134,84.06005427230392
2017-11-07 07:00:00,14.5,99.5,20.528070068359398,35.82856906969432,76.35331155274868
2017-11-07 07:00:00,14.5,100.0,20.928094482421898,37.56546242147553,76.14885654110755
2017-11-07 07:00:00,14.5,100.5,20.928094482421898,34.28397303631293,82.9545118563496
2017-11-07 07:00:00,14.5,101.0,21.128076171875023,29.009711515000127,92.36050358333803
2017-11-07 07:00:00,14.5,101.5,17.928094482421898,55.53094164122039,70.6219211028039
2017-11-07 07:00:00,14.5,102.0,19.628076171875023,55.28887149202523,62.00865506652442
2017-11-07 07:00:00,14.5,102.5,20.228082275390648,44.35449288761638,60.38716651489216
2017-11-07 07:00:00,14.5,103.0,20.628076171875023,27.921598857666766,65.56700094324883
2017-11-07 07:00:00,14.5,103.5,20.728082275390648,20.4956280617347,75.88807614571724
2017-11-07 07:00:00,14.5,104.0,20.928094482421898,21.636083242180078,78.59824674896808
2017-11-07 07:00:00,14.5,104.5,21.328088378906273,23.759535847819816,81.74059046542635
2017-11-07 07:00:00,14.5,105.0,20.228082275390648,24.96660614017994,88.1151375603639
2017-11-07 07:00:00,14.5,105.5,20.728082275390648,25.370867468226173,92.37377753250627
2017-11-07 07:00:00,14.0,97.5,28.828088378906273,15.911137483080232,111.52852187103024
2017-11-07 07:00:00,14.0,98.0,26.928094482421898,13.823614414198735,117.64862473719842
2017-11-07 07:00:00,14.0,98.5,18.128076171875023,40.43977365771406,84.49259973601029
2017-11-07 07:00:00,14.0,99.0,19.928094482421898,35.595278152128884,77.45226309949237
2017-11-07 07:00:00,14.0,99.5,21.728082275390648,28.724062794760552,63.83703545950395
2017-11-07 07:00:00,14.0,100.0,21.228082275390648,26.81169184068096,62.42066672091498
2017-11-07 07:00:00,14.0,100.5,22.828088378906273,26.131405470226344,63.59452406588289
2017-11-07 07:00:00,14.0,101.0,22.128076171875023,29.168082544072206,77.54013488365489
2017-11-07 07:00:00,14.0,101.5,24.228082275390648,34.33179303497792,86.76535412457531
2017-11-07 07:00:00,14.0,102.0,23.128076171875023,31.18697006867305,88.88811198374665
2017-11-07 07:00:00,14.0,102.5,21.428094482421898,32.0920977724686,74.52790154912074
2017-11-07 07:00:00,14.0,103.0,21.528070068359398,27.72511312320599,75.9619419608616
2017-11-07 07:00:00,14.0,103.5,21.828088378906273,26.639456813833174,82.79486113583272
2017-11-07 07:00:00,14.0,104.0,21.128076171875023,25.568269635325404,90.90271488274321
2017-11-07 07:00:00,14.0,104.5,21.728082275390648,25.076221784651743,91.99010689518654
2017-11-07 07:00:00,14.0,105.0,22.528070068359398,24.52122309948609,90.1841702194073
2017-11-07 07:00:00,14.0,105.5,22.528070068359398,25.580014682152616,86.38429603816151
2017-11-07 07:00:00,13.5,97.5,28.828088378906273,24.46396562903245,117.06418581110371
2017-11-07 07:00:00,13.5,98.0,28.628076171875023,21.525436677452795,110.47855491922307
2017-11-07 07:00:00,13.5,98.5,23.228082275390648,24.83144976216589,103.34351550620568
2017-11-07 07:00:00,13.5,99.0,19.428094482421898,37.75831662683971,70.57532933786243
2017-11-07 07:00:00,13.5,99.5,20.528070068359398,29.432379840514432,58.77630219571703
2017-11-07 07:00:00,13.5,100.0,21.828088378906273,31.974196688559314,55.520013553328944
2017-11-07 07:00:00,13.5,100.5,25.328088378906273,34.66454926781619,63.156080785930186
2017-11-07 07:00:00,13.5,101.0,25.028070068359398,37.57430117715451,73.19201641061572
2017-11-07 07:00:00,13.5,101.5,21.928094482421898,38.68335410913677,75.67794396955314
2017-11-07 07:00:00,13.5,102.0,21.828088378906273,34.26674459792027,78.62028717604366
2017-11-07 07:00:00,13.5,102.5,21.528070068359398,26.62220899254356,82.47767542726054
2017-11-07 07:00:00,13.5,103.0,21.828088378906273,23.12356334036335,91.35504269243926
2017-11-07 07:00:00,13.5,103.5,22.428094482421898,26.768462058429083,91.94134873911166
2017-11-07 07:00:00,13.5,104.0,22.228082275390648,27.455857461846705,92.11824268285513
2017-11-07 07:00:00,13.5,104.5,21.628076171875023,30.01870586801617,94.62173803489175
2017-11-07 07:00:00,13.5,105.0,22.428094482421898,34.27753403648417,89.71052447776243
2017-11-07 07:00:00,13.5,105.5,22.528070068359398,36.795419514864406,84.95897148209963
2017-11-07 07:00:00,13.0,97.5,28.828088378906273,31.20984674954124,118.46401051643531
2017-11-07 07:00:00,13.0,98.0,28.728082275390648,26.90638741766071,113.93243423373967
2017-11-07 07:00:00,13.0,98.5,28.528070068359398,21.992870710201117,113.04959759611512
2017-11-07 07:00:00,13.0,99.0,20.228082275390648,41.87770829837037,78.55569235116779
2017-11-07 07:00:00,13.0,99.5,19.428094482421898,39.58783591674212,58.05660538688406
2017-11-07 07:00:00,13.0,100.0,24.028070068359398,41.45223302744763,54.73439039571223
2017-11-07 07:00:00,13.0,100.5,29.028070068359398,36.2533143776449,61.99770919328692
2017-11-07 07:00:00,13.0,101.0,23.628076171875023,28.768157873697007,74.25757858855721
2017-11-07 07:00:00,13.0,101.5,22.228082275390648,29.101368236025486,95.1234723628829
2017-11-07 07:00:00,13.0,102.0,21.428094482421898,31.828253502220164,111.58075343216902
2017-11-07 07:00:00,13.0,102.5,21.428094482421898,36.929133139922534,97.00983377000189
2017-11-07 07:00:00,13.0,103.0,22.028070068359398,32.73923905128193,94.86897275849554
2017-11-07 07:00:00,13.0,103.5,22.828088378906273,32.360464571198065,98.00556753867289
2017-11-07 07:00:00,13.0,104.0,27.228082275390648,34.7879576352317,91.13785611087029
2017-11-07 07:00:00,13.0,104.5,24.528070068359398,34.49528681193251,86.24154417143666
2017-11-07 07:00:00,13.0,105.0,23.228082275390648,36.65152297682494,83.29839534604835
2017-11-07 07:00:00,13.0,105.5,23.028070068359398,37.42777761660934,83.1050506884445
2017-11-07 07:00:00,12.5,97.5,28.528070068359398,34.502568457669526,119.3797573944514
2017-11-07 07:00:00,12.5,98.0,28.128076171875023,29.567851925917648,119.88124533191156
2017-11-07 07:00:00,12.5,98.5,26.528070068359398,28.192726959204048,109.94883812843017
2017-11-07 07:00:00,12.5,99.0,21.928094482421898,31.679572876206613,95.3591429727112
2017-11-07 07:00:00,12.5,99.5,19.128076171875023,50.575122868586696,58.36736963870908
2017-11-07 07:00:00,12.5,100.0,25.528070068359398,46.488712099900795,64.45729047191811
2017-11-07 07:00:00,12.5,100.5,29.128076171875023,34.417597039527934,68.60179346072275
2017-11-07 07:00:00,12.5,101.0,28.428094482421898,27.698279886246482,88.5245761535462
2017-11-07 07:00:00,12.5,101.5,28.328088378906273,29.527833242690107,103.62312563087275
2017-11-07 07:00:00,12.5,102.0,27.528070068359398,28.57401338165481,123.59567183406907
2017-11-07 07:00:00,12.5,102.5,22.628076171875023,26.686197358935832,134.89330820693183
2017-11-07 07:00:00,12.5,103.0,19.628076171875023,27.583838105417247,80.24605788455618
2017-11-07 07:00:00,12.5,103.5,22.228082275390648,37.268363248410196,98.00631346420556
2017-11-07 07:00:00,12.5,104.0,23.828088378906273,37.41826376144368,94.53535428872637
2017-11-07 07:00:00,12.5,104.5,26.028070068359398,35.53920744396574,84.19721443557835
2017-11-07 07:00:00,12.5,105.0,24.728082275390648,34.56407495491176,78.293187315468
2017-11-07 07:00:00,12.5,105.5,23.528070068359398,30.501367837624873,80.70753412520314
2017-11-07 07:00:00,12.0,97.5,28.128076171875023,34.158104300075436,121.60089434351475
2017-11-07 07:00:00,12.0,98.0,27.928094482421898,32.32271207029014,120.68492742249585
2017-11-07 07:00:00,12.0,98.5,27.828088378906273,29.309935346231423,108.48895332255883
2017-11-07 07:00:00,12.0,99.0,21.628076171875023,34.658727351294374,94.95704328779757
2017-11-07 07:00:00,12.0,99.5,19.728082275390648,54.24246297141581,66.25091584836039
2017-11-07 07:00:00,12.0,100.0,28.228082275390648,45.794920979731046,69.19587169935592
2017-11-07 07:00:00,12.0,100.5,28.928094482421898,38.857736569064386,71.92947668211502
2017-11-07 07:00:00,12.0,101.0,28.928094482421898,37.578296181665166,85.17443375904963
2017-11-07 07:00:00,12.0,101.5,28.528070068359398,33.839949235547714,101.79772362740917
2017-11-07 07:00:00,12.0,102.0,28.228082275390648,31.41349576287141,114.1634203788877
2017-11-07 07:00:00,12.0,102.5,28.128076171875023,26.909617500828233,122.82447273309144
2017-11-07 07:00:00,12.0,103.0,20.628076171875023,35.65146384055471,103.20293381969728
2017-11-07 07:00:00,12.0,103.5,19.028070068359398,20.31965849084494,73.1288484992704
2017-11-07 07:00:00,12.0,104.0,21.728082275390648,26.75334411962115,90.24590344462808
2017-11-07 07:00:00,12.0,104.5,24.628076171875023,26.571447787886743,80.57951487148223
2017-11-07 07:00:00,12.0,105.0,25.228082275390648,25.22800236184063,76.06091071098446
2017-11-07 07:00:00,12.0,105.5,25.228082275390648,18.779261346256963,79.6398160706122
2017-11-07 07:00:00,11.5,97.5,28.128076171875023,31.99027935894953,120.43875292710486
2017-11-07 07:00:00,11.5,98.0,27.928094482421898,30.74370526059722,120.32541199430828
2017-11-07 07:00:00,11.5,98.5,28.128076171875023,25.510782636480926,111.97653701881494
2017-11-07 07:00:00,11.5,99.0,21.728082275390648,37.766142927195034,94.27438442547314
2017-11-07 07:00:00,11.5,99.5,23.328088378906273,47.68467972713107,73.06591668463368
2017-11-07 07:00:00,11.5,100.0,28.728082275390648,40.72995991622957,65.57612857676463
2017-11-07 07:00:00,11.5,100.5,28.928094482421898,44.22011677493501,71.98853913769165
2017-11-07 07:00:00,11.5,101.0,29.028070068359398,45.57309868738042,84.52375526229599
2017-11-07 07:00:00,11.5,101.5,28.628076171875023,39.84674627034018,102.37396547748828
2017-11-07 07:00:00,11.5,102.0,28.328088378906273,31.668935298804843,115.17369589575848
2017-11-07 07:00:00,11.5,102.5,27.928094482421898,28.13719901805788,121.39777901215508
2017-11-07 07:00:00,11.5,103.0,28.128076171875023,26.888326450238804,123.03656576194402
2017-11-07 07:00:00,11.5,103.5,22.628076171875023,26.29973244792002,112.04410288173776
2017-11-07 07:00:00,11.5,104.0,22.228082275390648,29.717463292312384,88.34711364478228
2017-11-07 07:00:00,11.5,104.5,24.928094482421898,19.852650209392255,88.04524511493058
2017-11-07 07:00:00,11.5,105.0,26.228082275390648,13.752522871843436,86.12589917512115
2017-11-07 07:00:00,11.5,105.5,26.828088378906273,9.654072402559171,89.18582734689188
2017-11-07 07:00:00,11.0,97.5,28.528070068359398,30.935547538373648,119.19706067719805
2017-11-07 07:00:00,11.0,98.0,28.028070068359398,29.744817631994675,116.07621314103731
2017-11-07 07:00:00,11.0,98.5,28.128076171875023,25.895341928144777,110.1839815160562
